,Name,Rating,Number of ratings,Number of reviews,Actual Price,Current Price,Link
40,"vivo T3x 5G (Crimson Bliss, 128 GB)  (4 GB RAM)",4.5,11669,372,17499.0,13499.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
41,"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.5,11669,372,17499.0,13499.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
42,"vivo T3x 5G (Crimson Bliss, 128 GB)  (8 GB RAM)",4.4,8558,392,20499.0,16499.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
43,"Motorola G34 5G (Ice Blue, 128 GB)  (4 GB RAM)",4.2,40157,3055,13999.0,10999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
44,"POCO C65 (Pastel Blue, 128 GB)  (6 GB RAM)",4.2,11723,610,11999.0,7499.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
45,"Motorola g04s (Sea Green, 64 GB)  (4 GB RAM)",4.2,8072,460,9999.0,6999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
46,"Motorola g64 5G (Pearl Blue, 128 GB)  (8 GB RAM)",4.2,19589,1050,17999.0,14999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
47,"POCO C65 (Pastel Blue, 128 GB)  (4 GB RAM)",4.3,37676,2019,10999.0,6999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
48,"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Breeze Blue, 256 GB)  (8 GB RAM)",4.0,0,0,18999.0,15999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
49,"POCO M6 Pro 5G (Power Black, 128 GB)  (4 GB RAM)",4.2,76203,4981,15999.0,9499.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
50,"REDMI 13C (Starshine Green, 128 GB)  (4 GB RAM)",4.2,31916,1339,11999.0,7699.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
51,"Motorola Edge 50 Fusion (Marshmallow Blue, 256 GB)  (12 GB RAM)",4.5,20952,1455,27999.0,24999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
52,"POCO M6 Pro 5G (Power Black, 128 GB)  (6 GB RAM)",4.2,117030,7204,16999.0,9999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
53,"Motorola G34 5G (Ocean Green, 128 GB)  (8 GB RAM)",4.2,108195,7501,14999.0,11999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
54,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio  (Terracotta Red)",4.1,106786,6622,1599.0,1390.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
55,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio  (Cyan)",4.1,106786,6622,1599.0,1340.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
56,"REDMI 13C (Stardust Black, 128 GB)  (4 GB RAM)",4.2,31916,1339,11999.0,7699.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
57,"REDMI 13C (Starfrost White, 128 GB)  (4 GB RAM)",4.2,31916,1339,11999.0,7699.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
58,"POCO C65 (Matte Black, 128 GB)  (4 GB RAM)",4.3,37676,2019,10999.0,6999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
59,"Motorola g04s (Satin Blue, 64 GB)  (4 GB RAM)",4.2,8072,460,9999.0,6999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
60,"Motorola G34 5G (Ice Blue, 128 GB)  (8 GB RAM)",4.2,108195,7501,14999.0,11999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
61,"vivo T3x 5G (Celestial Green, 128 GB)  (6 GB RAM)",4.5,38164,1192,18999.0,14999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
62,"vivo T3x 5G (Crimson Bliss, 128 GB)  (6 GB RAM)",4.5,38164,1192,18999.0,14999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
63,"vivo T3x 5G (Celestial Green, 128 GB)  (8 GB RAM)",4.4,8558,392,20499.0,16499.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
64,"vivo T3x 5G (Crimson Bliss, 128 GB)  (4 GB RAM)",4.5,11669,372,17499.0,13499.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
65,"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.5,11669,372,17499.0,13499.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
66,"vivo T3x 5G (Crimson Bliss, 128 GB)  (8 GB RAM)",4.4,8558,392,20499.0,16499.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
67,"Motorola G34 5G (Ice Blue, 128 GB)  (4 GB RAM)",4.2,40157,3055,13999.0,10999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
68,"POCO C65 (Pastel Blue, 128 GB)  (6 GB RAM)",4.2,11723,610,11999.0,7499.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
69,"Motorola g04s (Sea Green, 64 GB)  (4 GB RAM)",4.2,8072,460,9999.0,6999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
70,"Motorola g64 5G (Pearl Blue, 128 GB)  (8 GB RAM)",4.2,19589,1050,17999.0,14999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
71,"POCO C65 (Pastel Blue, 128 GB)  (4 GB RAM)",4.3,37676,2019,10999.0,6999.0,https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&q=phone&store=tyy%2F4io&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=e9b927f8-305d-4eb2-a8f2-174bcc56aa3b.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=7w2dwhlmcw0000001722279026918&qH=f7a42fe7211f98ac
